return,price_range,body_size,Volume,log_return,direction
-0.016195137953315977,389.96999999999935,244.86999999999898,888.843951,-0.016327712524262423,Red
0.0006051040967092155,249.98999999999978,9.010000000000218,867.618392,0.0006049210950449419,Green
-0.010135572766244215,215.0,151.01000000000022,1083.438099,-0.010187287419064477,Red
-0.03481862105989726,588.3099999999995,513.0200000000004,1207.568042,-0.035439237854056095,Red
0.005482014337900573,492.0099999999984,77.96000000000095,1121.48775,0.005467042788542244,Green
0.009090839155997498,309.14000000000124,129.98999999999978,1037.040763,0.009049766215048063,Green
0.007830456782421802,291.78000000000065,112.96999999999935,973.455496,0.007799957865881865,Green
-0.009698768706168329,471.52000000000044,141.02000000000044,915.408594,-0.009746108101283986,Red
0.008332540452546356,240.01000000000022,119.98000000000138,872.818456,0.00829801648633266,Green
-0.0004056767190465727,195.8099999999995,5.890000000001237,962.798872,-0.00040575902810808693,Red
-0.010208915906089494,264.5699999999997,148.03999999999905,1209.805263,-0.010261384290423347,Red
0.007097722089171803,256.97999999999956,101.97999999999956,1129.730622,0.007072651817722525,Green
0.012364918517453739,247.92000000000007,178.92000000000007,865.628274,0.012289097288220903,Green
0.011127799016930638,234.0,163.0,779.049764,0.011066340572626027,Green
0.006091181296061285,267.9500000000007,90.18000000000029,862.207466,0.006072705041453991,Green
-0.007110365649111008,288.35000000000036,105.97999999999956,1127.962286,-0.007135764768572044,Red
-7.635645897941948e-05,211.9399999999987,1.1300000000010186,707.223774,-7.635937428222603e-05,Red
0.00956217406670816,378.0,141.5,762.293702,0.009516745845711477,Green
0.010982179719991013,325.8299999999999,163.59000000000015,892.734362,0.01092231349326561,Green
-0.010196181030521428,294.9899999999998,153.54999999999927,701.283048,-0.010248518147407374,Red
0.008853629693030779,252.64999999999964,131.98999999999978,922.722973,0.008814666124117956,Green
0.0039945365220467365,161.95999999999913,60.06999999999971,985.850712,0.003986579543622568,Green
-0.008792485422026054,538.0,132.75,1015.117957,-0.008831367402586733,Red
-0.010016700066800315,483.6299999999992,149.95000000000073,947.316775,-0.010067204750124247,Red
0.012142334202651189,282.75,179.95000000000073,863.362834,0.012069207420797326,Green
-0.0031108740582705416,320.0,46.659999999999854,779.698664,-0.003115722885645932,Red
-0.00215350908285932,157.46000000000095,32.20000000000073,844.120506,-0.002155831217969259,Red
0.03404583376628592,570.0,507.85999999999876,949.347149,0.033479101763691,Green
0.02921592264219416,681.3999999999996,450.78999999999905,1397.016119,0.028797272197922632,Green
0.0166774813368192,523.6299999999992,264.72999999999956,804.132075,0.016539939275111857,Green
-0.0008922661573442745,316.5799999999999,14.369999999998981,1084.829419,-0.0008926644637398869,Red
-0.015704723846694097,377.1900000000005,252.70000000000073,1005.422193,-0.015829349552528096,Red
0.016159868670286685,449.0,255.9400000000005,996.320352,0.016030687831343343,Green
0.001963709943365976,366.03000000000065,31.55999999999949,991.73917,0.001961784385407985,Green
-0.0009600588206801977,189.3700000000008,15.460000000000946,787.31932,-0.0009605199723285236,Red
0.02199504317803243,412.27000000000044,354.0100000000002,1007.615517,0.021756641650408817,Green
